source_id,ra,dec,parallax,parallax_err,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
3029229305615372544,115.226738,-14.703216,-0.654,2.084,20.909,21.152,19.724
3029228304885501440,115.357826,-14.634746,0.392,0.138,17.777,18.270,17.100
3029228068667335296,115.445763,-14.616301,0.153,0.051,10.984,11.996,10.021
3029210270319453952,115.640717,-14.784976,-0.971,1.153,20.548,21.325,19.532
3029219440072719872,115.200821,-14.804691,0.804,0.993,20.228,20.744,19.176
3029162922594351616,115.679176,-14.831792,2.576,1.815,20.612,20.418,19.113
3029199172127801984,115.357079,-15.033697,0.680,0.338,15.539,15.963,14.923
3029219444370464000,115.196648,-14.810390,1.146,1.767,20.717,20.475,19.784
3029160826659367424,115.597328,-14.887444,0.662,0.124,17.653,18.364,16.831
3029226277660831616,115.241791,-14.716309,0.405,0.159,17.691,18.214,17.024
3029201126331646464,115.391106,-14.970280,0.264,0.143,17.756,18.267,17.048
3029227823849164416,115.480751,-14.634692,-0.032,0.373,19.173,19.986,18.212
3029199064747026176,115.359787,-15.045590,0.398,0.195,18.314,18.789,17.582
3029161548213800064,115.664513,-14.883256,0.107,0.091,17.126,17.519,16.565
3029226105862139648,115.274284,-14.716448,0.668,0.469,19.306,19.911,18.480
3029159555340461440,115.610580,-14.966765,0.171,0.459,19.764,20.096,18.880
3029210506540843904,115.636169,-14.761912,0.863,0.313,18.141,18.533,17.423
3029219268274087936,115.261238,-14.777779,0.670,0.125,17.124,17.655,16.419
3029162853883852672,115.644745,-14.841732,0.403,0.129,17.880,18.306,17.249
3029159344889815808,115.579597,-14.970139,0.343,0.102,17.373,17.744,16.810
3029226694277983872,115.334244,-14.671614,0.420,0.119,17.352,17.795,16.719
3029159074312781568,115.603600,-14.988894,0.251,0.025,14.031,14.641,13.289
3029159383550426752,115.588524,-14.964610,0.309,0.321,19.232,19.663,18.604
3029200855746888192,115.420959,-14.992003,-2.120,0.952,20.407,21.380,19.260
3029206593831290624,115.245529,-14.855681,0.546,0.282,18.536,19.373,17.481
3029226002782893440,115.272995,-14.735022,0.455,0.270,18.456,18.929,17.731
3029203840751126912,115.251320,-14.929588,-0.031,0.362,18.997,19.789,18.102
3029204807126171264,115.245865,-14.887736,0.670,0.055,12.437,12.548,12.215
3029226281953334656,115.237846,-14.718655,1.229,1.342,20.609,21.032,19.519
3029162922603300736,115.687920,-14.836059,0.075,0.066,16.756,17.147,16.196
3029199373984777088,115.345894,-15.021914,0.779,0.334,19.074,19.869,18.082
3029228407964715264,115.369751,-14.636395,7.613,1.353,19.789,19.817,18.727
3029210162943388672,115.614449,-14.796354,-0.061,0.322,19.166,19.628,18.423
3029200267338080512,115.309891,-14.995659,0.663,0.584,19.660,20.034,18.956
3029200134200545664,115.266762,-14.986959,0.449,0.072,16.360,16.725,15.815
3029159727144408192,115.646484,-14.933391,2.186,1.114,20.546,21.178,19.276
3029199859314972416,115.290482,-15.003156,-0.303,1.609,20.758,21.528,19.658
3029203875110866688,115.271843,-14.928809,0.368,0.772,20.096,20.650,19.264
3029226281953333760,115.240540,-14.722433,0.593,0.583,19.602,20.107,18.435
3029226140221876736,115.295380,-14.717290,0.096,0.646,19.638,20.286,18.946
3029206284593658112,115.254189,-14.884772,0.869,0.036,14.718,15.071,14.196
3029220303359071744,115.195984,-14.742395,2.052,2.934,20.813,20.655,19.321
3029160826659368448,115.599335,-14.891828,0.131,0.051,16.247,16.477,15.858
3029229030740081536,115.378044,-14.605877,0.322,0.096,17.210,17.681,16.567
3029220058548114816,115.215279,-14.757137,0.603,0.029,14.173,14.401,13.791
3029226247593346816,115.283356,-14.700128,-3.097,1.603,20.515,20.892,19.579
3029228339245239040,115.375351,-14.636286,-0.020,0.165,17.933,18.525,17.183
3029203153556224000,115.250465,-14.964815,-0.125,0.591,19.747,20.228,18.973
3029159761507517184,115.604233,-14.951362,0.328,0.109,17.541,17.900,16.937
3029205047644339584,115.217293,-14.880898,2.233,1.176,20.467,20.616,19.568
3029218619739729664,115.216225,-14.820953,-0.583,0.277,14.259,14.564,13.775
3029218787237688704,115.207382,-14.805875,0.191,0.238,18.392,18.881,17.704
3029219371353347968,115.268013,-14.755657,0.967,1.028,20.328,20.506,19.341
3029228407964718080,115.368698,-14.633769,0.288,0.089,17.028,17.570,16.317
3029200134200545920,115.264198,-14.983282,1.098,0.060,15.677,16.171,15.033
3029218546719520000,115.247108,-14.805843,1.002,0.311,18.781,19.711,17.768
3029229030740083968,115.371765,-14.599167,0.226,0.036,15.122,15.390,14.689
3029228511043933568,115.352661,-14.632494,0.011,0.171,18.140,18.576,17.510
3029218619739729408,115.213020,-14.815670,0.230,0.180,17.941,18.490,17.241
3029159864586732160,115.593605,-14.934057,0.589,0.144,18.026,18.828,17.162
3029160002025647488,115.611244,-14.910915,0.442,0.113,17.686,18.102,17.038
3029200512150000512,115.273109,-14.974896,1.222,1.345,20.592,21.250,19.565
3029203703312145792,115.292107,-14.937098,-0.820,0.751,20.010,20.380,19.171
3029205112061447808,115.307762,-14.931187,0.826,0.293,18.751,19.251,18.052
3029162166689058176,115.690468,-14.846749,0.248,0.067,16.532,16.710,16.045
3029204600958867328,115.240425,-14.922783,-6.673,3.188,20.888,21.164,19.998
3029218379218746240,115.217857,-14.847801,-0.276,1.473,20.659,21.318,19.597
3029203978192051072,115.271500,-14.916052,0.204,0.171,17.888,18.405,17.183
3029226041440381952,115.284744,-14.723598,-0.082,0.476,19.248,19.689,18.587
3029200718310926464,115.410019,-15.006817,0.464,1.635,20.745,21.064,19.849
3029228446624532352,115.386215,-14.623133,0.349,0.104,17.025,17.518,16.353
3029159143023734400,115.586090,-14.974749,-0.801,0.607,19.924,20.149,19.108
3029204871543385216,115.209724,-14.902046,0.467,0.177,17.869,18.358,17.171
3029206490752089728,115.249611,-14.878837,3.854,0.086,16.097,17.376,14.967
3029159520989311744,115.641174,-14.959418,0.628,0.039,12.433,12.472,12.325
3029163197481209344,115.669952,-14.813834,0.365,0.084,16.898,17.274,16.354
3029160036385530752,115.534981,-14.970881,1.100,0.094,17.177,18.149,16.171
3029227995647856896,115.404892,-14.633616,-0.568,0.543,19.650,20.508,18.578
3029227793789433216,115.455894,-14.640914,0.476,0.081,16.682,17.130,16.011
3029220058548113920,115.229645,-14.756434,-0.318,0.275,17.986,18.709,17.131
3029201091971921280,115.377823,-14.969329,0.175,0.118,17.287,17.742,16.652
3029218787237687680,115.218155,-14.806281,-0.536,0.293,18.742,19.250,18.053
3029219371353346944,115.258949,-14.756614,0.396,0.170,17.847,18.250,17.243
3029162922603304192,115.684769,-14.840072,0.479,0.137,17.989,18.557,17.279
3029160070745242368,115.547852,-14.955127,0.276,0.040,15.403,15.645,15.002
3029218752877949184,115.231033,-14.806285,0.600,0.441,19.312,19.868,18.568
3029200920173229312,115.406891,-14.974504,0.763,0.119,17.511,18.065,16.597
3029159692788003456,115.633324,-14.946839,0.323,0.080,16.947,17.359,16.353
3029199447005722752,115.334969,-15.014771,0.170,0.131,17.594,18.100,16.915
3029219547452664576,115.205109,-14.802187,0.556,0.028,13.858,14.076,13.484
3029229099459559808,115.369057,-14.593250,0.219,0.135,17.656,18.282,16.826
3029159624068526336,115.639107,-14.955931,0.190,0.027,14.443,15.187,13.605
3029206490752086144,115.247253,-14.871178,0.075,0.097,16.982,17.453,16.336
3029226488111608320,115.258667,-14.694148,0.092,1.066,20.355,21.103,19.125
3029226625558572544,115.301140,-14.697086,0.500,0.278,18.528,19.303,17.619
3029218413581296896,115.224998,-14.832622,0.566,0.126,17.445,18.041,16.715
3029200301697833344,115.331642,-14.992140,0.358,0.246,18.462,19.127,17.641
3029160066444322944,115.539040,-14.964687,0.326,0.233,18.549,19.267,17.656
3029161475193818112,115.637856,-14.903142,0.266,0.062,16.368,16.669,15.901
3029159761507517824,115.604347,-14.951963,0.225,0.101,17.101,17.329,16.416
3029220058548120704,115.230972,-14.753200,-0.015,0.214,18.157,18.769,17.438
3029203570171022592,115.271004,-14.955269,1.788,1.096,20.491,20.821,19.577
3029199240839340032,115.398178,-15.019149,3.232,2.229,20.875,21.533,19.904
3029228407964717952,115.373306,-14.633597,1.266,0.116,17.502,18.457,16.533
3029227823849165312,115.478996,-14.634012,0.027,0.856,20.028,20.435,19.076
3029232054397060608,115.361366,-14.582533,0.603,0.028,14.488,14.773,14.049
3029227067934921088,115.312431,-14.632903,1.234,0.781,20.214,20.675,19.396
3029228339245241088,115.376785,-14.633146,-0.360,0.711,20.147,20.774,19.238
3029227755129688704,115.447220,-14.634455,0.682,0.206,18.267,18.786,17.611
3029162063609844480,115.692558,-14.851412,0.246,0.068,16.673,17.019,16.121
3029218791538419456,115.210419,-14.809341,0.339,0.082,16.662,17.122,16.028
3029201886543412480,115.347847,-14.959383,1.014,1.013,20.258,20.973,19.121
3029163300560425600,115.658569,-14.796368,0.408,0.072,16.557,16.923,16.027
3029219306930647680,115.273499,-14.763672,-3.421,1.396,20.436,19.270,18.691
3029200649592830976,115.300835,-14.955843,3.173,0.786,20.143,21.252,18.951
3029203810689188608,115.230736,-14.940720,-0.419,2.004,20.862,21.793,19.766
3029159280462912128,115.536789,-14.976792,0.277,0.637,19.936,20.757,18.827
3029162407207250688,115.660568,-14.860141,0.167,0.030,14.695,14.947,14.283
3029228407964720128,115.364685,-14.630455,-0.417,0.327,19.166,19.856,18.239
3029226105862140032,115.271797,-14.716664,-0.117,0.374,18.949,19.408,18.304
3029210575260333568,115.627670,-14.755472,0.019,0.163,18.081,18.460,17.514
3029203604534063104,115.291626,-14.942569,0.659,0.037,14.488,14.757,14.062
3029199069048599552,115.353928,-15.044851,0.216,1.131,20.457,21.201,19.141
3029200924466368000,115.412155,-14.979678,2.954,1.003,20.433,19.616,19.255
3029206559471563520,115.237740,-14.857292,1.071,0.352,18.718,18.665,17.338
3029220269007121664,115.209076,-14.742865,0.088,0.170,17.828,18.298,17.181
3029199137768076416,115.344368,-15.029591,0.547,0.058,16.157,16.528,15.602
3029206555170671488,115.246056,-14.862823,-0.459,1.014,20.239,21.016,19.049
3029228064367336576,115.445869,-14.630288,0.868,0.722,20.090,20.642,19.329
3029200061179663744,115.283089,-14.992048,0.542,0.247,18.583,19.201,17.849
3029203604534064896,115.295593,-14.951324,0.451,0.078,16.434,16.889,15.810
3029163197481210880,115.666412,-14.810120,1.111,0.080,16.805,17.515,15.954
3029159314822546560,115.559937,-14.971356,0.288,0.168,18.136,18.556,17.511
3029205082002834560,115.227730,-14.869699,0.350,0.096,16.806,17.364,16.090
3029226522471254656,115.267853,-14.675601,0.591,0.477,19.566,19.999,18.746
3029199275199200128,115.367172,-15.021531,0.490,0.318,18.912,19.643,17.874
3029227823849168640,115.482338,-14.631352,-0.126,0.267,18.742,19.204,18.120
3029228751562104320,115.402542,-14.629690,0.149,0.464,19.520,20.416,18.456
3029163197476173824,115.661461,-14.810704,0.652,0.932,20.432,20.630,19.220
3029227003515624704,115.325356,-14.652268,0.596,0.034,14.756,15.070,14.274
3029200409070566144,115.336723,-14.972473,-1.240,1.333,20.522,20.833,19.466
3029199270905575040,115.373116,-15.019148,0.191,0.413,19.376,20.119,18.336
3029200752670662784,115.407845,-15.001234,-0.814,1.219,20.531,21.029,19.324
3029228407964721024,115.374954,-14.629781,0.176,0.075,16.674,17.100,16.070
3029159555349088256,115.607857,-14.958672,0.590,0.083,16.875,17.339,16.253
3029219650528038400,115.204231,-14.770532,0.799,0.865,20.136,20.913,19.128
3029229443049159936,115.242203,-14.684114,1.040,0.213,18.444,18.912,17.331
3029226140221882240,115.285149,-14.715631,0.306,0.201,17.961,18.537,17.194
3029228545403672704,115.325439,-14.631287,0.433,0.261,18.794,19.265,18.063
3029226213233608832,115.288345,-14.708444,2.919,0.699,19.726,20.377,18.525
3029229202538708224,115.410431,-14.570545,0.193,0.120,17.469,17.893,16.877
3029219268274083840,115.271324,-14.779554,1.242,0.689,19.837,20.312,19.038
3029226522471254016,115.269951,-14.678609,-0.896,0.428,19.260,19.584,18.413
3029159692788005376,115.629776,-14.944725,0.235,0.072,16.692,17.054,16.161
3029159761507520384,115.596397,-14.942903,0.282,0.564,20.030,20.555,19.139
3029160826659371904,115.597733,-14.893713,0.619,0.312,19.139,19.850,18.132
3029202092702269440,115.339798,-14.947743,0.383,0.480,18.944,19.068,18.052
3029200404777152256,115.327972,-14.966385,0.278,0.494,19.335,19.640,18.652
3029159761507520128,115.598915,-14.946675,0.329,0.035,12.141,12.732,11.427
3029231710790260736,115.333130,-14.592768,-0.219,0.541,19.872,20.376,19.001
3029228446624533120,115.383263,-14.618847,0.807,0.060,16.295,16.831,15.606
3029226694274841856,115.324310,-14.680038,-0.886,2.203,20.750,20.974,19.881
3029163197481212032,115.666924,-14.812759,0.394,0.051,16.038,16.396,15.506
3029159173091127680,115.594582,-14.964687,0.247,0.241,18.445,18.957,17.738
3029162471626362496,115.638756,-14.859881,0.553,0.527,19.957,20.554,19.065
3029219233914347008,115.246948,-14.778761,0.394,0.145,17.540,18.276,16.685
3029220092907857024,115.248291,-14.754608,0.707,0.300,18.673,19.668,17.630
3029219238211177216,115.246941,-14.772117,0.437,1.243,20.436,20.473,19.300
3029216867394337024,115.195587,-14.868178,0.631,0.896,20.123,20.623,19.150
3029200439136784000,115.295502,-14.992592,0.091,0.557,19.688,20.294,18.834
3029201027545643136,115.393295,-14.972818,0.158,0.516,19.722,19.407,18.350
3029219994125421184,115.240929,-14.771566,0.155,0.375,18.851,19.276,18.124
3029220092907857280,115.239639,-14.754250,0.395,0.549,19.408,20.005,18.689
3029162063609846528,115.686028,-14.844234,0.125,0.046,15.912,16.047,15.640
3029227003507299584,115.317368,-14.647297,0.534,0.167,18.037,18.566,17.275
3029160036385527680,115.531845,-14.962915,0.358,0.077,16.414,16.836,15.822
3029160757939895936,115.602440,-14.901860,0.625,0.025,14.289,14.563,13.852
3029227961288123648,115.440582,-14.629052,0.711,0.244,18.638,19.466,17.712
3029210575260336000,115.625526,-14.754078,0.301,0.150,17.979,18.507,17.285
3029161543913326976,115.667229,-14.892323,0.672,0.144,17.953,18.620,17.170
3029229133810661760,115.376183,-14.591043,-0.733,2.113,20.926,21.757,19.715
3029227823849170304,115.476906,-14.629120,0.073,0.153,17.882,18.322,17.285
3029220470861057536,115.220093,-14.719736,0.330,0.435,19.222,19.512,18.622
3029199408344526592,115.319557,-15.019171,-0.052,0.189,18.235,18.662,17.617
3029227892568646656,115.467155,-14.630965,-0.405,0.355,19.134,19.567,18.529
3029159310530082432,115.551338,-14.963644,-0.052,0.598,19.973,20.541,19.085
3029199515725137408,115.375259,-14.997247,0.254,0.037,15.052,15.697,14.278
3029160822358821632,115.606506,-14.891816,0.361,0.310,19.131,19.832,18.199
3029159482328774144,115.622803,-14.964664,0.369,0.153,18.127,18.493,17.597
3029203668952395136,115.277534,-14.940915,0.054,0.349,18.899,19.406,18.140
3029203604530327680,115.292313,-14.951966,0.094,1.146,20.421,21.480,19.365
3029162819524090880,115.684784,-14.844024,0.327,0.044,15.642,15.988,15.122
3029203707613278080,115.289825,-14.939620,1.534,0.059,15.847,16.572,15.013
3029160689220456448,115.579918,-14.916563,0.555,0.021,13.502,13.641,13.244
3029162063609847168,115.690300,-14.854131,0.414,0.044,15.826,16.152,15.326
3029210472181062144,115.620659,-14.782523,0.349,0.051,15.674,15.872,15.310
3029206559471562112,115.238716,-14.857013,0.654,0.029,13.841,14.051,13.495
3029228511043937792,115.347054,-14.628126,0.457,0.175,18.008,18.352,17.156
3029199378286242304,115.343674,-15.025006,0.523,0.087,16.907,17.446,16.213
3029203879404313344,115.262848,-14.934343,-0.532,0.492,19.422,19.734,18.324
3029161509553588864,115.650711,-14.892440,0.194,0.183,18.477,18.941,17.799
3029161445125756544,115.657608,-14.902479,0.720,0.206,18.179,18.648,17.072
3029218688459209600,115.207497,-14.809922,0.379,0.121,17.368,17.827,16.707
3029159658428236544,115.657097,-14.945408,0.705,0.134,17.898,18.376,17.253
3029231573360824320,115.305099,-14.616548,0.339,0.032,14.658,14.815,14.351
3029227858208908928,115.455765,-14.628032,0.097,0.315,19.015,19.788,18.188
3029161543913327104,115.661232,-14.892182,0.439,0.581,20.015,20.641,19.216
3029159070011807360,115.591522,-14.990297,0.660,0.503,19.677,20.348,18.611
3029161204611424768,115.651024,-14.924016,-0.782,0.677,20.276,20.959,19.338
3029226350676980480,115.237831,-14.712245,0.186,0.809,20.065,20.356,19.121
3029228511043936384,115.341805,-14.628916,0.368,0.312,19.045,19.527,18.357
3029228377905057920,115.388649,-14.629498,1.306,0.039,9.855,10.497,9.119
3029205490018686336,115.290077,-14.895465,0.542,0.138,17.612,18.019,17.003
3029161994890370944,115.693237,-14.860746,0.818,0.101,17.188,17.803,16.436
3029162991322783360,115.674789,-14.830770,0.277,0.258,18.983,19.277,18.311
3029220058548118144,115.226967,-14.754865,-0.479,0.403,19.182,19.799,18.407
3029227858208907648,115.456451,-14.629605,0.144,0.311,19.003,19.593,18.334
3029219371353350656,115.264481,-14.755318,0.604,0.091,16.500,16.977,15.848
3029203153556218496,115.250092,-14.966649,-0.018,0.236,18.407,18.878,17.709
3029220028485156992,115.206932,-14.765182,0.574,1.528,20.640,21.098,19.663
3029228545403674880,115.323776,-14.628790,0.773,0.119,17.511,18.251,16.663
3029229305610315904,115.224533,-14.699109,0.146,1.032,20.585,21.038,19.662
3029200301697829120,115.334923,-14.993258,0.872,0.363,19.044,19.554,18.311
3029158936865427712,115.576263,-14.998661,0.138,0.243,18.652,19.129,18.025
3029203741969282176,115.249199,-14.951108,1.490,1.341,20.687,21.248,19.710
3029200267338090880,115.316086,-14.993065,0.353,0.279,18.637,19.046,17.989
3029227892568646528,115.467781,-14.629486,0.323,0.190,18.248,18.989,17.411
3029160753639301376,115.612343,-14.905742,0.155,0.319,19.258,19.700,18.517
3029162063609847808,115.684105,-14.846283,0.607,0.034,15.077,15.371,14.617
3029162991322784000,115.668007,-14.821132,0.604,0.041,15.548,15.913,15.010
3029159516688513024,115.631416,-14.964831,0.129,0.230,16.364,16.699,15.523
3029162338487829632,115.610786,-14.871838,5.255,0.032,12.352,12.878,11.701
3029217073551555072,115.188431,-14.852920,0.301,0.070,16.285,16.639,15.760
3029159654127578624,115.651688,-14.934532,0.732,0.326,19.205,19.660,18.564
3029159727144409472,115.638641,-14.934447,0.113,1.208,20.688,20.972,19.610
3029228442324462720,115.384109,-14.625813,0.505,0.416,19.206,19.980,18.137
